experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,manual_reach_vive_wrist_movement_steamvr_location_0,manual_reach_ppt_hand_movement_location_0,manual_reach_eyeTrackingData_location_0,landmarkstimulus_estimates_location_0,landmark_eyeTrackingData_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_eyeTrackingData_location_0,tool_reach_ppt_tool_movement_location_0
1_tooluseinVR,d1-004,1,11,1,11,1147.834,1151.789,1_tooluseinVR/d1-004/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T011.csv,1_tooluseinVR/d1-004/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T011.csv,1_tooluseinVR/d1-004/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T011.csv,,,,,
1_tooluseinVR,d1-004,1,12,1,12,1154.742,1159.04,1_tooluseinVR/d1-004/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T012.csv,1_tooluseinVR/d1-004/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T012.csv,1_tooluseinVR/d1-004/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T012.csv,,,,,
1_tooluseinVR,d1-004,1,13,1,13,1161.993,1166.05,1_tooluseinVR/d1-004/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T013.csv,1_tooluseinVR/d1-004/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T013.csv,1_tooluseinVR/d1-004/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T013.csv,,,,,
1_tooluseinVR,d1-004,1,14,1,14,1169.002,1173.101,1_tooluseinVR/d1-004/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T014.csv,1_tooluseinVR/d1-004/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T014.csv,1_tooluseinVR/d1-004/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T014.csv,,,,,
1_tooluseinVR,d1-004,1,15,1,15,1176.057,1179.922,1_tooluseinVR/d1-004/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T015.csv,1_tooluseinVR/d1-004/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T015.csv,1_tooluseinVR/d1-004/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T015.csv,,,,,
1_tooluseinVR,d1-004,1,16,1,16,1182.874,1187.907,1_tooluseinVR/d1-004/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T016.csv,1_tooluseinVR/d1-004/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T016.csv,1_tooluseinVR/d1-004/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T016.csv,,,,,
1_tooluseinVR,d1-004,1,17,1,17,1190.857,1195.281,1_tooluseinVR/d1-004/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T017.csv,1_tooluseinVR/d1-004/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T017.csv,1_tooluseinVR/d1-004/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T017.csv,,,,,
1_tooluseinVR,d1-004,1,18,1,18,1198.234,1202.2,1_tooluseinVR/d1-004/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T018.csv,1_tooluseinVR/d1-004/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T018.csv,1_tooluseinVR/d1-004/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T018.csv,,,,,
1_tooluseinVR,d1-004,1,19,2,1,1405.504,1409.757,,,,1_tooluseinVR/d1-004/S001/trackers/landmark/landmarkstimulus_estimates_T019.csv,1_tooluseinVR/d1-004/S001/trackers/landmark/landmark_eyeTrackingData_T019.csv,,,
1_tooluseinVR,d1-004,1,20,2,2,1413.8,1414.822,,,,1_tooluseinVR/d1-004/S001/trackers/landmark/landmarkstimulus_estimates_T020.csv,1_tooluseinVR/d1-004/S001/trackers/landmark/landmark_eyeTrackingData_T020.csv,,,
1_tooluseinVR,d1-004,1,21,2,3,1418.876,1422.363,,,,1_tooluseinVR/d1-004/S001/trackers/landmark/landmarkstimulus_estimates_T021.csv,1_tooluseinVR/d1-004/S001/trackers/landmark/landmark_eyeTrackingData_T021.csv,,,
1_tooluseinVR,d1-004,1,22,2,4,1426.417,1431.159,,,,1_tooluseinVR/d1-004/S001/trackers/landmark/landmarkstimulus_estimates_T022.csv,1_tooluseinVR/d1-004/S001/trackers/landmark/landmark_eyeTrackingData_T022.csv,,,
1_tooluseinVR,d1-004,1,23,2,5,1435.202,1435.612,,,,1_tooluseinVR/d1-004/S001/trackers/landmark/landmarkstimulus_estimates_T023.csv,1_tooluseinVR/d1-004/S001/trackers/landmark/landmark_eyeTrackingData_T023.csv,,,
1_tooluseinVR,d1-004,1,24,2,6,1439.666,1443.23,,,,1_tooluseinVR/d1-004/S001/trackers/landmark/landmarkstimulus_estimates_T024.csv,1_tooluseinVR/d1-004/S001/trackers/landmark/landmark_eyeTrackingData_T024.csv,,,
1_tooluseinVR,d1-004,1,25,2,7,1447.273,1450.14,,,,1_tooluseinVR/d1-004/S001/trackers/landmark/landmarkstimulus_estimates_T025.csv,1_tooluseinVR/d1-004/S001/trackers/landmark/landmark_eyeTrackingData_T025.csv,,,
1_tooluseinVR,d1-004,1,26,2,8,1454.182,1455.425,,,,1_tooluseinVR/d1-004/S001/trackers/landmark/landmarkstimulus_estimates_T026.csv,1_tooluseinVR/d1-004/S001/trackers/landmark/landmark_eyeTrackingData_T026.csv,,,
1_tooluseinVR,d1-004,1,27,2,9,1459.479,1461.856,,,,1_tooluseinVR/d1-004/S001/trackers/landmark/landmarkstimulus_estimates_T027.csv,1_tooluseinVR/d1-004/S001/trackers/landmark/landmark_eyeTrackingData_T027.csv,,,
1_tooluseinVR,d1-004,1,28,2,10,1465.909,1468.408,,,,1_tooluseinVR/d1-004/S001/trackers/landmark/landmarkstimulus_estimates_T028.csv,1_tooluseinVR/d1-004/S001/trackers/landmark/landmark_eyeTrackingData_T028.csv,,,
1_tooluseinVR,d1-004,1,29,2,11,1472.462,1473.461,,,,1_tooluseinVR/d1-004/S001/trackers/landmark/landmarkstimulus_estimates_T029.csv,1_tooluseinVR/d1-004/S001/trackers/landmark/landmark_eyeTrackingData_T029.csv,,,
1_tooluseinVR,d1-004,1,30,2,12,1477.515,1480.98,,,,1_tooluseinVR/d1-004/S001/trackers/landmark/landmarkstimulus_estimates_T030.csv,1_tooluseinVR/d1-004/S001/trackers/landmark/landmark_eyeTrackingData_T030.csv,,,
1_tooluseinVR,d1-004,1,31,2,13,1485.034,1486.588,,,,1_tooluseinVR/d1-004/S001/trackers/landmark/landmarkstimulus_estimates_T031.csv,1_tooluseinVR/d1-004/S001/trackers/landmark/landmark_eyeTrackingData_T031.csv,,,
1_tooluseinVR,d1-004,1,32,2,14,1490.642,1491.264,,,,1_tooluseinVR/d1-004/S001/trackers/landmark/landmarkstimulus_estimates_T032.csv,1_tooluseinVR/d1-004/S001/trackers/landmark/landmark_eyeTrackingData_T032.csv,,,
1_tooluseinVR,d1-004,1,33,2,15,1495.318,1496.151,,,,1_tooluseinVR/d1-004/S001/trackers/landmark/landmarkstimulus_estimates_T033.csv,1_tooluseinVR/d1-004/S001/trackers/landmark/landmark_eyeTrackingData_T033.csv,,,
1_tooluseinVR,d1-004,1,34,2,16,1500.204,1502.07,,,,1_tooluseinVR/d1-004/S001/trackers/landmark/landmarkstimulus_estimates_T034.csv,1_tooluseinVR/d1-004/S001/trackers/landmark/landmark_eyeTrackingData_T034.csv,,,
1_tooluseinVR,d1-004,1,35,2,17,1506.124,1508.222,,,,1_tooluseinVR/d1-004/S001/trackers/landmark/landmarkstimulus_estimates_T035.csv,1_tooluseinVR/d1-004/S001/trackers/landmark/landmark_eyeTrackingData_T035.csv,,,
1_tooluseinVR,d1-004,1,36,2,18,1512.265,1513.442,,,,1_tooluseinVR/d1-004/S001/trackers/landmark/landmarkstimulus_estimates_T036.csv,1_tooluseinVR/d1-004/S001/trackers/landmark/landmark_eyeTrackingData_T036.csv,,,
1_tooluseinVR,d1-004,1,37,3,1,1793.917,1799.815,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T037.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T037.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T037.csv
1_tooluseinVR,d1-004,1,38,3,2,1802.771,1807.48,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T038.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T038.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T038.csv
1_tooluseinVR,d1-004,1,39,3,3,1810.434,1815.23,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T039.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T039.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T039.csv
1_tooluseinVR,d1-004,1,40,3,4,1818.186,1822.394,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T040.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T040.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T040.csv
1_tooluseinVR,d1-004,1,41,3,5,1825.348,1830.991,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T041.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T041.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T041.csv
1_tooluseinVR,d1-004,1,42,3,6,1833.943,1838.753,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T042.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T042.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T042.csv
1_tooluseinVR,d1-004,1,43,3,7,1841.707,1846.471,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T043.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T043.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T043.csv
1_tooluseinVR,d1-004,1,44,3,8,1849.425,1854.212,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T044.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T044.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T044.csv
1_tooluseinVR,d1-004,1,45,3,9,1857.166,1863.386,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T045.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T045.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T045.csv
1_tooluseinVR,d1-004,1,46,3,10,1866.34,1873.024,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T046.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T046.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T046.csv
1_tooluseinVR,d1-004,1,47,3,11,1875.981,1881.035,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T047.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T047.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T047.csv
1_tooluseinVR,d1-004,1,48,3,12,1883.988,1889.151,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T048.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T048.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T048.csv
1_tooluseinVR,d1-004,1,49,3,13,1892.107,1897.848,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T049.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T049.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T049.csv
1_tooluseinVR,d1-004,1,50,3,14,1900.799,1905.554,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T050.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T050.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T050.csv
1_tooluseinVR,d1-004,1,51,3,15,1908.508,1913.617,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T051.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T051.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T051.csv
1_tooluseinVR,d1-004,1,52,3,16,1916.572,1921.156,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T052.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T052.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T052.csv
1_tooluseinVR,d1-004,1,53,3,17,1924.112,1928.489,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T053.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T053.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T053.csv
1_tooluseinVR,d1-004,1,54,3,18,1931.443,1936.573,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T054.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T054.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T054.csv
1_tooluseinVR,d1-004,1,55,3,19,1939.529,1944.57,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T055.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T055.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T055.csv
1_tooluseinVR,d1-004,1,56,3,20,1947.524,1952.477,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T056.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T056.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T056.csv
1_tooluseinVR,d1-004,1,57,3,21,1955.432,1959.907,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T057.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T057.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T057.csv
1_tooluseinVR,d1-004,1,58,3,22,1962.861,1967.337,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T058.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T058.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T058.csv
1_tooluseinVR,d1-004,1,59,3,23,1970.291,1974.989,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T059.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T059.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T059.csv
1_tooluseinVR,d1-004,1,60,3,24,1977.943,1983.153,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T060.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T060.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T060.csv
1_tooluseinVR,d1-004,1,61,3,25,1986.105,1990.937,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T061.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T061.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T061.csv
1_tooluseinVR,d1-004,1,62,3,26,1993.89,1998.401,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T062.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T062.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T062.csv
1_tooluseinVR,d1-004,1,63,3,27,2001.354,2005.564,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T063.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T063.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T063.csv
1_tooluseinVR,d1-004,1,64,3,28,2008.516,2012.716,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T064.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T064.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T064.csv
1_tooluseinVR,d1-004,1,65,3,29,2015.67,2020.445,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T065.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T065.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T065.csv
1_tooluseinVR,d1-004,1,66,3,30,2023.398,2027.964,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T066.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T066.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T066.csv
1_tooluseinVR,d1-004,1,67,3,31,2030.919,2035.772,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T067.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T067.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T067.csv
1_tooluseinVR,d1-004,1,68,3,32,2038.726,2042.823,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T068.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T068.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T068.csv
1_tooluseinVR,d1-004,1,69,3,33,2045.779,2050.642,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T069.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T069.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T069.csv
1_tooluseinVR,d1-004,1,70,3,34,2053.594,2058.159,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T070.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T070.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T070.csv
1_tooluseinVR,d1-004,1,71,3,35,2061.114,2065.913,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T071.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T071.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T071.csv
1_tooluseinVR,d1-004,1,72,3,36,2068.867,2078.398,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T072.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T072.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T072.csv
1_tooluseinVR,d1-004,1,73,3,37,2081.35,2085.992,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T073.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T073.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T073.csv
1_tooluseinVR,d1-004,1,74,3,38,2088.947,2093.978,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T074.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T074.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T074.csv
1_tooluseinVR,d1-004,1,75,3,39,2096.931,2101.751,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T075.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T075.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T075.csv
1_tooluseinVR,d1-004,1,76,3,40,2104.707,2109.526,,,,,,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T076.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T076.csv,1_tooluseinVR/d1-004/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T076.csv
